YEAR,LOCATION,"STATE ANSI","ASD CODE","COUNTY ANSI","REFERENCE PERIOD",COMMODITY,"AREA HARVESTED in ACRES","PRODUCTION in BU","YIELD in BU / ACRE","AREA PLANTED in ACRES","PRODUCTION in $","PRODUCTION in TONS","YIELD in TONS / ACRE","PRICE RECEIVED in $ / BU"
2018,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," "," ","380,000",19," "
2018,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," "," ","72,000",24," "
2018,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","30,000"," "," "," "," ","630,000",21," "
2018,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","30,000"," "," "," "," ","630,000",21," "
2018,IDAHO,16," "," ",YEAR,"CORN, SILAGE","220,000"," "," "," "," ","6,600,000",30," "
2018,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," "," ","2,000,000",20," "
2018,INDIANA,18," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," "," ","2,100,000",21," "
2018,IOWA,19," "," ",YEAR,"CORN, SILAGE","270,000"," "," "," "," ","5,535,000",20.5," "
2018,KANSAS,20," "," ",YEAR,"CORN, SILAGE","390,000"," "," "," "," ","5,265,000",13.5," "
2018,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","90,000"," "," "," "," ","1,890,000",21," "
2018,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," "," ","40,000",20," "
2018,MAINE,23," "," ",YEAR,"CORN, SILAGE","27,000"," "," "," "," ","540,000",20," "
2018,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," "," ","855,000",19," "
2018,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," "," ","240,000",20," "
2018,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," "," ","5,950,000",17.5," "
2018,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," "," ","7,480,000",22," "
2018,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," "," ","105,000",15," "
2018,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," "," ","1,300,000",13," "
2018,MONTANA,30," "," ",YEAR,"CORN, SILAGE","37,000"," "," "," "," ","740,000",20," "
2018,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","220,000"," "," "," "," ","4,620,000",21," "
2018,NEVADA,32," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," "," ","182,000",26," "
2018,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," "," ","252,000",21," "
2018,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","6,000"," "," "," "," ","114,000",19," "
2018,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","95,000"," "," "," "," ","2,090,000",22," "
2018,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","445,000"," "," "," "," ","8,455,000",19," "
2018,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," "," ","800,000",16," "
2018,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","170,000"," "," "," "," ","2,550,000",15," "
2018,OHIO,39," "," ",YEAR,"CORN, SILAGE","160,000"," "," "," "," ","3,200,000",20," "
2018,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," "," ","220,000",11," "
2018,OREGON,41," "," ",YEAR,"CORN, SILAGE","34,000"," "," "," "," ","782,000",23," "
2018,"OTHER STATES"," "," "," ",YEAR,"CORN, SILAGE",0," "," "," "," ",0,0," "
2018,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","360,000"," "," "," "," ","6,840,000",19," "
2018,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," "," ","42,000",21," "
2018,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","19,000"," "," "," "," ","266,000",14," "
2018,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","360,000"," "," "," "," ","5,940,000",16.5," "
2018,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","38,000"," "," "," "," ","722,000",19," "
2018,TEXAS,48," "," ",YEAR,"CORN, SILAGE","270,000"," "," "," "," ","4,320,000",16," "
2018,UTAH,49," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," "," ","1,035,000",23," "
2018,VERMONT,50," "," ",YEAR,"CORN, SILAGE","79,000"," "," "," "," ","1,501,000",19," "
2018,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","135,000"," "," "," "," ","2,565,000",19," "
2018,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," "," ","2,080,000",26," "
2018,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," "," ","209,000",19," "
2018,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","670,000"," "," "," "," ","13,400,000",20," "
2018,WYOMING,56," "," ",YEAR,"CORN, SILAGE","23,000"," "," "," "," ","552,000",24," "
2019,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," "," ","91,000",13," "
2019,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," "," ","1,450,000",29," "
2019,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," "," ","112,000",16," "
2019,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","415,000"," "," "," "," ","11,205,000",27," "
2019,COLORADO,08," "," ",YEAR,"CORN, SILAGE","175,000"," "," "," "," ","4,200,000",24," "
2019,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","21,000"," "," "," "," ","441,000",21," "
2019,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","4,000"," "," "," "," ","92,000",23," "
2019,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," "," ","700,000",20," "
2019,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," "," ","550,000",22," "
2019,IDAHO,16," "," ",YEAR,"CORN, SILAGE","235,000"," "," "," "," ","6,580,000",28," "
2019,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","170,000"," "," "," "," ","3,400,000",20," "
2019,INDIANA,18," "," ",YEAR,"CORN, SILAGE","110,000"," "," "," "," ","2,200,000",20," "
2019,IOWA,19," "," ",YEAR,"CORN, SILAGE","360,000"," "," "," "," ","7,920,000",22," "
2019,KANSAS,20," "," ",YEAR,"CORN, SILAGE","250,000"," "," "," "," ","4,375,000",17.5," "
2019,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," "," ","1,680,000",21," "
2019,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," "," ","57,000",19," "
2019,MAINE,23," "," ",YEAR,"CORN, SILAGE","26,000"," "," "," "," ","494,000",19," "
2019,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," "," ","880,000",22," "
2019,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," "," ","220,000",20," "
2019,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," "," ","6,290,000",18.5," "
2019,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","460,000"," "," "," "," ","8,740,000",19," "
2019,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," "," ","105,000",15," "
2019,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","70,000"," "," "," "," ","1,120,000",16," "
2019,MONTANA,30," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," "," ","1,150,000",23," "
2019,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","200,000"," "," "," "," ","4,600,000",23," "
2019,NEVADA,32," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," "," ","300,000",25," "
2019,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," "," ","220,000",20," "
2019,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," "," ","154,000",22," "
2019,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","93,000"," "," "," "," ","1,860,000",20," "
2019,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","435,000"," "," "," "," ","7,830,000",18," "
2019,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","50,000"," "," "," "," ","900,000",18," "
2019,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","140,000"," "," "," "," ","2,730,000",19.5," "
2019,OHIO,39," "," ",YEAR,"CORN, SILAGE","170,000"," "," "," "," ","3,230,000",19," "
2019,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," "," ","260,000",13," "
2019,OREGON,41," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," "," ","840,000",24," "
2019,"OTHER STATES"," "," "," ",YEAR,"CORN, SILAGE",0," "," "," "," ",0,0," "
2019,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," "," ","6,800,000",20," "
2019,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," "," ","40,000",20," "
2019,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," "," ","182,000",14," "
2019,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," "," ","5,950,000",17.5," "
2019,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," "," ","800,000",20," "
2019,TEXAS,48," "," ",YEAR,"CORN, SILAGE","280,000"," "," "," "," ","5,600,000",20," "
2019,UTAH,49," "," ",YEAR,"CORN, SILAGE","55,000"," "," "," "," ","1,320,000",24," "
2019,VERMONT,50," "," ",YEAR,"CORN, SILAGE","77,000"," "," "," "," ","1,386,000",18," "
2019,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","135,000"," "," "," "," ","2,565,000",19," "
2019,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","85,000"," "," "," "," ","1,955,000",23," "
2019,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," "," ","240,000",20," "
2019,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","1,040,000"," "," "," "," ","18,200,000",17.5," "
2019,WYOMING,56," "," ",YEAR,"CORN, SILAGE","22,000"," "," "," "," ","528,000",24," "
2020,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," "," ","80,000",16," "
2020,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," "," ","1,305,000",29," "
2020,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","6,000"," "," "," "," ","90,000",15," "
2020,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","375,000"," "," "," "," ","10,125,000",27," "
2020,COLORADO,08," "," ",YEAR,"CORN, SILAGE","230,000"," "," "," "," ","5,060,000",22," "
2020,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","22,000"," "," "," "," ","352,000",16," "
2020,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","4,000"," "," "," "," ","76,000",19," "
2020,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," "," ","665,000",19," "
2020,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," "," ","450,000",18," "
2020,IDAHO,16," "," ",YEAR,"CORN, SILAGE","260,000"," "," "," "," ","7,540,000",29," "
2020,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","110,000"," "," "," "," ","2,200,000",20," "
2020,INDIANA,18," "," ",YEAR,"CORN, SILAGE","130,000"," "," "," "," ","2,730,000",21," "
2020,IOWA,19," "," ",YEAR,"CORN, SILAGE","260,000"," "," "," "," ","5,330,000",20.5," "
2020,KANSAS,20," "," ",YEAR,"CORN, SILAGE","250,000"," "," "," "," ","4,875,000",19.5," "
2020,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","95,000"," "," "," "," ","1,900,000",20," "
2020,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," "," ","51,000",17," "
2020,MAINE,23," "," ",YEAR,"CORN, SILAGE","27,000"," "," "," "," ","513,000",19," "
2020,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," "," ","680,000",17," "
2020,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," "," ","192,000",16," "
2020,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","350,000"," "," "," "," ","6,125,000",17.5," "
2020,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","420,000"," "," "," "," ","9,660,000",23," "
2020,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","7,000"," "," "," "," ","98,000",14," "
2020,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," "," ","1,700,000",17," "
2020,MONTANA,30," "," ",YEAR,"CORN, SILAGE","51,000"," "," "," "," ","1,071,000",21," "
2020,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","260,000"," "," "," "," ","4,940,000",19," "
2020,NEVADA,32," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," "," ","338,000",26," "
2020,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," "," ","240,000",20," "
2020,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","6,000"," "," "," "," ","120,000",20," "
2020,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","79,000"," "," "," "," ","1,659,000",21," "
2020,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","470,000"," "," "," "," ","8,460,000",18," "
2020,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," "," ","560,000",14," "
2020,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","145,000"," "," "," "," ","2,248,000",15.5," "
2020,OHIO,39," "," ",YEAR,"CORN, SILAGE","200,000"," "," "," "," ","4,200,000",21," "
2020,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," "," ","280,000",14," "
2020,OREGON,41," "," ",YEAR,"CORN, SILAGE","34,000"," "," "," "," ","782,000",23," "
2020,"OTHER STATES"," "," "," ",YEAR,"CORN, SILAGE",0," "," "," "," ",0,0," "
2020,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","390,000"," "," "," "," ","7,410,000",19," "
2020,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," "," ","26,000",13," "
2020,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","9,000"," "," "," "," ","135,000",15," "
2020,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","360,000"," "," "," "," ","6,480,000",18," "
2020,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," "," ","630,000",18," "
2020,TEXAS,48," "," ",YEAR,"CORN, SILAGE","270,000"," "," "," "," ","4,860,000",18," "
2020,UTAH,49," "," ",YEAR,"CORN, SILAGE","52,000"," "," "," "," ","1,196,000",23," "
2020,VERMONT,50," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," "," ","1,520,000",19," "
2020,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","115,000"," "," "," "," ","1,955,000",17," "
2020,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","110,000"," "," "," "," ","2,860,000",26," "
2020,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," "," ","209,000",19," "
2020,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","960,000"," "," "," "," ","20,160,000",21," "
2020,WYOMING,56," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," "," ","500,000",20," "
2021,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," "," ","90,000",18," "
2021,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","76,000"," "," "," "," ","2,128,000",28," "
2021,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," "," ","100,000",20," "
2021,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","345,000"," "," "," "," ","9,660,000",28," "
2021,COLORADO,08," "," ",YEAR,"CORN, SILAGE","180,000"," "," "," "," ","4,410,000",24.5," "
2021,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","22,000"," "," "," "," ","374,000",17," "
2021,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," "," ","63,000",21," "
2021,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," "," ","600,000",24," "
2021,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," "," ","550,000",22," "
2021,IDAHO,16," "," ",YEAR,"CORN, SILAGE","260,000"," "," "," "," ","7,540,000",29," "
2021,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," "," ","1,600,000",20," "
2021,INDIANA,18," "," ",YEAR,"CORN, SILAGE","110,000"," "," "," "," ","2,420,000",22," "
2021,IOWA,19," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," "," ","7,140,000",21," "
2021,KANSAS,20," "," ",YEAR,"CORN, SILAGE","240,000"," "," "," "," ","4,320,000",18," "
2021,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","90,000"," "," "," "," ","1,710,000",19," "
2021,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," "," ","48,000",16," "
2021,MAINE,23," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," "," ","525,000",21," "
2021,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," "," ","700,000",20," "
2021,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," "," ","187,000",17," "
2021,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," "," ","6,970,000",20.5," "
2021,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","450,000"," "," "," "," ","8,550,000",19," "
2021,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","8,000"," "," "," "," ","136,000",17," "
2021,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","70,000"," "," "," "," ","1,050,000",15," "
2021,MONTANA,30," "," ",YEAR,"CORN, SILAGE","47,000"," "," "," "," ","846,000",18," "
2021,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","260,000"," "," "," "," ","5,070,000",19.5," "
2021,NEVADA,32," "," ",YEAR,"CORN, SILAGE","13,000"," "," "," "," ","338,000",26," "
2021,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," "," ","231,000",21," "
2021,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," "," ","100,000",20," "
2021,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," "," ","2,080,000",26," "
2021,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","440,000"," "," "," "," ","8,360,000",19," "
2021,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," "," ","630,000",18," "
2021,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","250,000"," "," "," "," ","1,875,000",7.5," "
2021,OHIO,39," "," ",YEAR,"CORN, SILAGE","160,000"," "," "," "," ","3,200,000",20," "
2021,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," "," ","300,000",12," "
2021,OREGON,41," "," ",YEAR,"CORN, SILAGE","39,000"," "," "," "," ","897,000",23," "
2021,"OTHER STATES"," "," "," ",YEAR,"CORN, SILAGE",0," "," "," "," ",0,0," "
2021,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","310,000"," "," "," "," ","6,510,000",21," "
2021,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," "," ","42,000",21," "
2021,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," "," ","228,000",19," "
2021,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","500,000"," "," "," "," ","6,000,000",12," "
2021,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," "," ","665,000",19," "
2021,TEXAS,48," "," ",YEAR,"CORN, SILAGE","250,000"," "," "," "," ","5,250,000",21," "
2021,UTAH,49," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," "," ","1,080,000",24," "
2021,VERMONT,50," "," ",YEAR,"CORN, SILAGE","77,000"," "," "," "," ","1,463,000",19," "
2021,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","125,000"," "," "," "," ","2,125,000",17," "
2021,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","80,000"," "," "," "," ","2,000,000",25," "
2021,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","10,000"," "," "," "," ","180,000",18," "
2021,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","880,000"," "," "," "," ","18,920,000",21.5," "
2021,WYOMING,56," "," ",YEAR,"CORN, SILAGE","12,000"," "," "," "," ","276,000",23," "
2022,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","4,000"," "," "," "," ","60,000",15," "
2022,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","44,000"," "," "," "," ","1,232,000",28," "
2022,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," "," ","80,000",16," "
2022,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","335,000"," "," "," "," ","8,710,000",26," "
2022,COLORADO,08," "," ",YEAR,"CORN, SILAGE","190,000"," "," "," "," ","3,705,000",19.5," "
2022,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","23,000"," "," "," "," ","460,000",20," "
2022,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," "," ","57,000",19," "
2022,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," "," ","425,000",17," "
2022,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","30,000"," "," "," "," ","660,000",22," "
2022,IDAHO,16," "," ",YEAR,"CORN, SILAGE","205,000"," "," "," "," ","5,945,000",29," "
2022,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","120,000"," "," "," "," ","2,760,000",23," "
2022,INDIANA,18," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," "," ","2,200,000",22," "
2022,IOWA,19," "," ",YEAR,"CORN, SILAGE","390,000"," "," "," "," ","8,190,000",21," "
2022,KANSAS,20," "," ",YEAR,"CORN, SILAGE","420,000"," "," "," "," ","4,620,000",11," "
2022,KENTUCKY,21," "," ",YEAR,"CORN, SILAGE","70,000"," "," "," "," ","1,260,000",18," "
2022,LOUISIANA,22," "," ",YEAR,"CORN, SILAGE","3,000"," "," "," "," ","45,000",15," "
2022,MAINE,23," "," ",YEAR,"CORN, SILAGE","24,000"," "," "," "," ","408,000",17," "
2022,MARYLAND,24," "," ",YEAR,"CORN, SILAGE","40,000"," "," "," "," ","760,000",19," "
2022,MASSACHUSETTS,25," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," "," ","165,000",15," "
2022,MICHIGAN,26," "," ",YEAR,"CORN, SILAGE","330,000"," "," "," "," ","6,600,000",20," "
2022,MINNESOTA,27," "," ",YEAR,"CORN, SILAGE","450,000"," "," "," "," ","9,675,000",21.5," "
2022,MISSISSIPPI,28," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," "," ","75,000",15," "
2022,MISSOURI,29," "," ",YEAR,"CORN, SILAGE","150,000"," "," "," "," ","1,650,000",11," "
2022,MONTANA,30," "," ",YEAR,"CORN, SILAGE","54,000"," "," "," "," ","1,134,000",21," "
2022,NEBRASKA,31," "," ",YEAR,"CORN, SILAGE","430,000"," "," "," "," ","5,375,000",12.5," "
2022,NEVADA,32," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," "," ","242,000",22," "
2022,"NEW HAMPSHIRE",33," "," ",YEAR,"CORN, SILAGE","11,000"," "," "," "," ","209,000",19," "
2022,"NEW JERSEY",34," "," ",YEAR,"CORN, SILAGE","6,000"," "," "," "," ","96,000",16," "
2022,"NEW MEXICO",35," "," ",YEAR,"CORN, SILAGE","55,000"," "," "," "," ","1,320,000",24," "
2022,"NEW YORK",36," "," ",YEAR,"CORN, SILAGE","425,000"," "," "," "," ","7,225,000",17," "
2022,"NORTH CAROLINA",37," "," ",YEAR,"CORN, SILAGE","30,000"," "," "," "," ","420,000",14," "
2022,"NORTH DAKOTA",38," "," ",YEAR,"CORN, SILAGE","230,000"," "," "," "," ","3,450,000",15," "
2022,OHIO,39," "," ",YEAR,"CORN, SILAGE","170,000"," "," "," "," ","3,740,000",22," "
2022,OKLAHOMA,40," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," "," ","385,000",11," "
2022,OREGON,41," "," ",YEAR,"CORN, SILAGE","34,000"," "," "," "," ","952,000",28," "
2022,PENNSYLVANIA,42," "," ",YEAR,"CORN, SILAGE","340,000"," "," "," "," ","6,120,000",18," "
2022,"RHODE ISLAND",44," "," ",YEAR,"CORN, SILAGE","1,000"," "," "," "," ","16,000",16," "
2022,"SOUTH CAROLINA",45," "," ",YEAR,"CORN, SILAGE","8,000"," "," "," "," ","112,000",14," "
2022,"SOUTH DAKOTA",46," "," ",YEAR,"CORN, SILAGE","550,000"," "," "," "," ","6,600,000",12," "
2022,TENNESSEE,47," "," ",YEAR,"CORN, SILAGE","30,000"," "," "," "," ","480,000",16," "
2022,TEXAS,48," "," ",YEAR,"CORN, SILAGE","260,000"," "," "," "," ","3,900,000",15," "
2022,UTAH,49," "," ",YEAR,"CORN, SILAGE","45,000"," "," "," "," ","1,080,000",24," "
2022,VERMONT,50," "," ",YEAR,"CORN, SILAGE","82,000"," "," "," "," ","1,558,000",19," "
2022,VIRGINIA,51," "," ",YEAR,"CORN, SILAGE","100,000"," "," "," "," ","2,200,000",22," "
2022,WASHINGTON,53," "," ",YEAR,"CORN, SILAGE","55,000"," "," "," "," ","1,375,000",25," "
2022,"WEST VIRGINIA",54," "," ",YEAR,"CORN, SILAGE","9,000"," "," "," "," ","189,000",21," "
2022,WISCONSIN,55," "," ",YEAR,"CORN, SILAGE","870,000"," "," "," "," ","19,575,000",22.5," "
2022,WYOMING,56," "," ",YEAR,"CORN, SILAGE","33,000"," "," "," "," ","792,000",24," "
2023,ALABAMA,01," "," ",YEAR,"CORN, SILAGE","4,000"," "," "," "," ","64,000",16," "
2023,ARIZONA,04," "," ",YEAR,"CORN, SILAGE","66,000"," "," "," "," ","1,782,000",27," "
2023,ARKANSAS,05," "," ",YEAR,"CORN, SILAGE","5,000"," "," "," "," ","80,000",16," "
2023,CALIFORNIA,06," "," ",YEAR,"CORN, SILAGE","350,000"," "," "," "," ","9,100,000",26," "
2023,COLORADO,08," "," ",YEAR,"CORN, SILAGE","235,000"," "," "," "," ","5,758,000",24.5," "
2023,CONNECTICUT,09," "," ",YEAR,"CORN, SILAGE","20,000"," "," "," "," ","340,000",17," "
2023,DELAWARE,10," "," ",YEAR,"CORN, SILAGE","2,000"," "," "," "," ","50,000",25," "
2023,FLORIDA,12," "," ",YEAR,"CORN, SILAGE","25,000"," "," "," "," ","475,000",19," "
2023,GEORGIA,13," "," ",YEAR,"CORN, SILAGE","35,000"," "," "," "," ","805,000",23," "
2023,IDAHO,16," "," ",YEAR,"CORN, SILAGE","240,000"," "," "," "," ","6,720,000",28," "
2023,ILLINOIS,17," "," ",YEAR,"CORN, SILAGE","90,000"," "," "," "," ","1,800,000",20," "
